,startIdx,endIdx,length
3312,21977964,21978586,622
3313,21979785,21979823,38
3314,21980051,21980389,338
3315,21980997,21981390,393
3316,21982397,21982993,596
3317,21983490,21984457,967
3318,21984574,21985998,1424
3319,21986577,21987608,1031
3320,21989722,21991213,1491
3321,21991563,21993526,1963
3322,21993813,21993990,177
3323,21996083,21997637,1554
3324,21998563,21998646,83
3325,21999878,22003796,3918
3326,22005611,22005643,32
3327,22006645,22007566,921
3328,22010443,22010510,67
3329,22010777,22010799,22
3330,22012348,22012360,12
3331,22013116,22013241,125
3332,22015561,22016364,803
3333,22017637,22017971,334
3334,22019071,22019196,125
3335,22021116,22021130,14
3336,22022405,22022495,90
3337,22023802,22023876,74
3338,22024405,22025356,951
3339,22026282,22026365,83
3340,22026867,22029874,3007
3341,22030376,22031437,1061
3342,22032344,22032374,30
3343,22033888,22034406,518
3344,22034974,22035006,32
3345,22035688,22035726,38
3346,22036291,22036740,449
3347,22038079,22038882,803
3348,22040698,22040730,32
3349,22041760,22042681,921
3350,22044868,22044902,34
3351,22045666,22045922,256
3352,22047470,22047482,12
3353,22048238,22048363,125
3354,22049389,22049879,490
3355,22051948,22052194,246
3356,22052258,22052814,556
3357,22054059,22054393,334
3358,22055498,22055623,125
3359,22057544,22057558,14
3360,22058833,22058923,90
3361,22059784,22059939,155
3362,22060228,22060406,178
3363,22060831,22060845,14
3364,22061752,22061782,30
3365,22062672,22064318,1646
3366,22065225,22066264,1039
3367,22066766,22066921,155
3368,22067210,22067284,74
3369,22067851,22067883,32
3370,22071476,22072728,1252
3371,22076683,22076715,32
3372,22078308,22078666,358
3373,22080766,22080800,34
3374,22081456,22081523,67
3375,22081556,22081812,256
3376,22083361,22083373,12
3377,22083977,22084005,28
3378,22084441,22084566,125
3379,22085606,22086096,490
3380,22086708,22086836,128
3381,22093553,22093681,128
3382,22094306,22094461,155
3383,22094750,22095367,617
3384,22096262,22096292,30
3385,22097218,22097301,83
3386,22097803,22098321,518
3387,22098850,22098864,14
3388,22099771,22099801,30
3389,22100727,22101311,584
3390,22101756,22101934,178
3391,22102359,22102373,14
3392,22103280,22103310,30
3393,22104236,22104820,584
3394,22104977,22105443,466
3395,22105868,22105882,14
3396,22106789,22107828,1039
3397,22108328,22108950,622
3398,22109375,22109389,14
3399,22110296,22111251,955
3400,22111835,22112457,622
3401,22112921,22112953,32
3402,22113325,22113594,269
3403,22114295,22114352,57
3404,22118307,22118339,32
3405,22120650,22121097,447
3406,22124380,22124493,113
3407,22137457,22137479,22
3408,22137578,22137592,14
3409,22139369,22139459,90
3410,22140694,22141020,326
3411,22142817,22143283,466
3412,22145669,22146286,617
3413,22147542,22148014,472
3414,22149691,22150687,996
3415,22150766,22150798,32
3416,22152595,22153067,472
3417,22154744,22156385,1641
3418,22160544,22160785,241
3419,22160853,22160885,32
3420,22162682,22162805,123
3421,22163716,22164761,1045
3422,22165541,22166158,617
3423,22167538,22168447,909
3424,22169943,22171138,1195
3425,22172395,22172518,123
3426,22172867,22173433,566
3427,22175153,22175468,315
3428,22177259,22177382,123
3429,22177731,22178297,566
3430,22179342,22180417,1075
3431,22180451,22180991,540
3432,22182247,22182370,123
3433,22184226,22185868,1642
3434,22187124,22187247,123
3435,22187596,22188162,566
3436,22189553,22190233,680
3437,22194457,22195137,680
3438,22196933,22197399,466
3439,22200030,22200140,110
3440,22201937,22202975,1038
3441,22204676,22204695,19
3442,22205800,22206718,918
3443,22207158,22207177,19
3444,22207648,22207830,182
3445,22210210,22210286,76
3446,22212082,22213120,1038
3447,22215157,22216514,1357
3448,22217133,22217256,123
3449,22221087,22222592,1505
3450,22224356,22225713,1357
3451,22226332,22226798,466
3452,22227366,22228411,1045
3453,22228477,22229532,1055
3454,22230074,22234527,4453
3455,22235069,22238401,3332
3456,22238854,22239534,680
3457,22241331,22241797,466
3458,22243904,22244231,327
3459,22244447,22244557,110
3460,22246354,22246477,123
3461,22246826,22247392,566
3462,22248437,22248887,450
3463,22249216,22249568,352
3464,22251465,22252374,909
3465,22258457,22258530,73
3466,22259854,22259876,22
3467,22260697,22260804,107
3468,22263213,22263218,5
3469,22267654,22267661,7
3470,22270162,22272566,2404
3471,22273532,22275179,1647
3472,22275759,22276253,494
3473,22276879,22276893,14
3474,22277338,22277368,30
3475,22279006,22279500,494
3476,22280471,22280485,14
3477,22280930,22280960,30
3478,22314972,22316777,1805
3479,22317045,22317525,480
3480,22350316,22350441,125
3481,22350709,22351189,480
3482,22351474,22353488,2014
3483,22355590,22355604,14
3484,22356054,22356084,30
3485,22356711,22356725,14
3486,22357004,22357034,30
3487,22357811,22360499,2688
3488,22360600,22360985,385
3489,22363599,22365671,2072
3490,22365743,22366214,471
3491,22366438,22367596,1158
3492,22368585,22368619,34
3493,22369585,22371232,1647
3494,22374692,22374765,73
3495,22375559,22381918,6359
3496,22382333,22382355,22
3497,22389911,22391074,1163
3498,22395207,22396370,1163
3499,22398932,22399021,89
3500,22399518,22399540,22
3501,22401674,22401763,89
3502,22402815,22402821,6
3503,22409229,22409236,7
3504,22416961,22416968,7
3505,22417406,22417413,7
3506,22421849,22421854,5
3507,22425153,22425181,28
3508,22425442,22425478,36
3509,22429562,22429569,7
3510,22431662,22431666,4
3511,22435158,22435162,4
3512,22435364,22435385,21
3513,22435622,22435627,5
3514,22440248,22440346,98
3515,22441382,22441406,24
3516,22477117,22477122,5
3517,22484809,22484814,5
3518,22486309,22486314,5
3519,22491549,22491568,19
3520,22506253,22506258,5
3521,22511733,22511739,6
3522,22513352,22513357,5
3523,22516658,22516663,5
3524,22527655,22527659,4
3525,22552363,22552933,570
3526,22553594,22553868,274
3527,22561850,22561874,24
3528,22565130,22565152,22
3529,22565637,22566699,1062
3530,22567021,22567051,30
3531,22568058,22568599,541
3532,22568690,22569577,887
3533,22570001,22570036,35
3534,22576151,22576156,5
3535,22584987,22584992,5
3536,22586276,22586281,5
3537,22592486,22592491,5
3538,22600113,22600118,5
3539,22602059,22602064,5
3540,22620835,22623437,2602
3541,22624152,22624631,479
3542,22626130,22626631,501
3543,22629233,22629238,5
3544,22640872,22640887,15
3545,22642695,22642703,8
3546,22645617,22645622,5
3547,22651517,22651532,15
3548,22653856,22653861,5
3549,22694184,22694189,5
3550,22699400,22701256,1856
3551,22702909,22702917,8
3552,22713350,22713355,5
3553,22742270,22742275,5
3554,22757794,22757815,21
3555,22763405,22763412,7
3556,22766014,22766027,13
3557,22771676,22773161,1485
3558,22773774,22773903,129
3559,22780641,22780646,5
3560,22784414,22784420,6
3561,22789134,22789139,5
3562,22806577,22806592,15
3563,22810946,22810952,6
3564,22812074,22812202,128
3565,22812748,22813411,663
3566,22813572,22814961,1389
3567,22815312,22816272,960
3568,22829251,22829254,3
3569,22835166,22835171,5
3570,22838107,22838128,21
3571,22849676,22849697,21
3572,22856002,22856007,5
3573,22862776,22862783,7
3574,22874373,22874379,6
3575,22875668,22875673,5
3576,22876256,22876260,4
3577,22877699,22877705,6
3578,22886923,22887036,113
3579,22887567,22887608,41
3580,22887804,22888039,235
3581,22888681,22888816,135
3582,22889924,22889929,5
3583,22891116,22891120,4
3584,22893594,22893602,8
3585,22898531,22898536,5
3586,22899649,22899673,24
3587,22899925,22899945,20
3588,22904183,22904188,5
3589,22905594,22905615,21
3590,22909225,22909736,511
3591,22911168,22912068,900
3592,22912447,22913116,669
3593,22924138,22924143,5
3594,22933147,22933228,81
3595,22939364,22939477,113
3596,22940041,22940082,41
3597,22940331,22940566,235
3598,22941204,22941339,135
3599,22952635,22952742,107
3600,22952871,22953107,236
3601,22953248,22953840,592
3602,22954595,22954610,15
3603,22962172,22962178,6
3604,22968102,22968139,37
3605,22975930,22976037,107
3606,22976166,22976402,236
3607,22976543,22977135,592
3608,22977891,22977906,15
3609,22986706,22986711,5
3610,22995390,22995394,4
3611,22997787,23000214,2427
3612,23001048,23003286,2238
3613,23017648,23017721,73
3614,23017865,23017994,129
3615,23018886,23018907,21
3616,23024132,23024147,15
3617,23028147,23028153,6
3618,23029479,23029494,15
3619,23031758,23031763,5
3620,23033202,23033206,4
3621,23037321,23037482,161
3622,23040119,23040192,73
3623,23040336,23040465,129
3624,23043708,23043713,5
3625,23044845,23044850,5
3626,23046667,23046670,3
3627,23046895,23046902,7
3628,23047778,23047782,4
3629,23054132,23055417,1285
3630,23056785,23057621,836
3631,23058184,23058465,281
3632,23058720,23059556,836
3633,23060496,23062032,1536
3634,23063033,23064318,1285
3635,23065391,23065396,5
3636,23066926,23066931,5
3637,23069044,23069051,7
3638,23069783,23069788,5
3639,23074239,23074244,5
3640,23079959,23079964,5
3641,23088513,23088517,4
3642,23090993,23091014,21
3643,23094963,23095093,130
3644,23100899,23100905,6
3645,23103484,23103614,130
3646,23104768,23104789,21
3647,23110199,23111223,1024
3648,23111568,23118378,6810
3649,23119244,23119247,3
3650,23120077,23121972,1895
3651,23122423,23146541,24118
3652,23146885,23147810,925
3653,23148675,23148678,3
3654,23149012,23150624,1612
3655,23155343,23155380,37
3656,23163274,23163296,22
3657,23164682,23164688,6
3658,23188363,23188369,6
3659,23198798,23198805,7
3660,23200146,23200154,8
3661,23204043,23204049,6
3662,23208056,23208116,60
3663,23211411,23211479,68
3664,23218628,23219063,435
3665,23219755,23220061,306
3666,23224958,23225393,435
3667,23226085,23226391,306
3668,23228121,23228170,49
3669,23228571,23228591,20
3670,23232566,23232621,55
3671,23233596,23233718,122
3672,23234097,23234332,235
3673,23237191,23237282,91
3674,23237934,23237989,55
3675,23238621,23239013,392
3676,23239064,23239085,21
3677,23239463,23239483,20
3678,23240804,23240810,6
3679,23242327,23242333,6
3680,23242594,23242642,48
3681,23243939,23252798,8859
3682,23254786,23254931,145
3683,23255596,23256413,817
3684,23257931,23258954,1023
3685,23260245,23260251,6
3686,23261056,23261163,107
3687,23261931,23261937,6
3688,23262337,23262438,101
3689,23266581,23266588,7
3690,23268349,23268353,4
3691,23273039,23273043,4
3692,23281884,23281997,113
3693,23282632,23282805,173
3694,23285854,23285925,71
3695,23287322,23287497,175
3696,23288245,23288276,31
3697,23292353,23293284,931
3698,23293774,23298497,4723
3699,23299928,23300666,738
3700,23300963,23301236,273
3701,23301726,23306449,4723
3702,23307881,23308257,376
3703,23308447,23309180,733
3704,23310247,23310981,734
3705,23311425,23311985,560
3706,23312747,23312874,127
3707,23313010,23313020,10
3708,23313995,23314411,416
3709,23316828,23316943,115
3710,23317154,23317285,131
3711,23318099,23318119,20
3712,23318899,23318943,44
3713,23320057,23320146,89
3714,23320373,23320824,451
3715,23322293,23322302,9
3716,23323064,23323191,127
3717,23323327,23323337,10
3718,23324672,23324730,58
3719,23328757,23328773,16
3720,23330675,23330926,251
3721,23331333,23331354,21
3722,23334072,23334081,9
3723,23334843,23334970,127
3724,23335106,23335116,10
3725,23336452,23336510,58
3726,23339046,23339161,115
3727,23339490,23339534,44
3728,23340658,23340747,89
3729,23340974,23341425,451
3730,23344271,23344285,14
3731,23344496,23344504,8
3732,23345207,23345215,8
3733,23346271,23346315,44
3734,23346644,23346661,17
3735,23352162,23352277,115
3736,23352488,23352619,131
3737,23353451,23353471,20
3738,23355839,23355960,121
3739,23358875,23358879,4
3740,23360094,23360109,15
3741,23362310,23362431,121
3742,23363793,23364057,264
3743,23364320,23366101,1781
3744,23366530,23366924,394
3745,23367142,23367150,8
3746,23367442,23367533,91
3747,23367832,23367887,55
3748,23369038,23369341,303
3749,23371069,23371140,71
3750,23371518,23371749,231
3751,23372963,23373174,211
3752,23373898,23373953,55
3753,23375025,23375046,21
3754,23376190,23376214,24
3755,23379160,23379424,264
3756,23379687,23381468,1781
3757,23381893,23382287,394
3758,23382505,23382513,8
3759,23382805,23382896,91
3760,23383195,23383250,55
3761,23384549,23384640,91
3762,23385292,23385347,55
3763,23385977,23386441,464
3764,23386808,23386824,16
3765,23388218,23388564,346
3766,23389893,23389984,91
3767,23391594,23391716,122
3768,23392094,23392114,20
3769,23393508,23393854,346
3770,23396580,23396586,6
3771,23398678,23398760,82
3772,23400891,23400919,28
3773,23401180,23401216,36
3774,23403697,23404000,303
3775,23404652,23404707,55
3776,23405727,23405798,71
3777,23406140,23406375,235
3778,23408962,23409173,211
3779,23410946,23411068,122
3780,23411446,23411466,20
3781,23414293,23414384,91
3782,23416059,23416109,50
3783,23416150,23416171,21
3784,23416548,23416568,20
3785,23418154,23418160,6
3786,23418645,23418679,34
3787,23419166,23419182,16
3788,23421124,23421781,657
3789,23422682,23423263,581
3790,23423751,23425161,1410
3791,23425837,23426494,657
3792,23427395,23427976,581
3793,23428464,23429874,1410
3794,23432209,23432277,68
3795,23446989,23446996,7
3796,23448658,23448664,6
3797,23455870,23455983,113
3798,23456618,23456791,173
3799,23459118,23459124,6
3800,23461930,23463703,1773
3801,23465238,23465623,385
3802,23468821,23468892,71
3803,23470250,23470425,175
3804,23471165,23471196,31
3805,23472722,23472823,101
3806,23474037,23476408,2371
3807,23476554,23485084,8530
3808,23485702,23485912,210
3809,23486604,23486722,118
3810,23489561,23489812,251
3811,23490219,23490240,21
3812,23492090,23492103,13
3813,23493612,23493621,9
3814,23494383,23494510,127
3815,23495627,23495685,58
3816,23506232,23506477,245
3817,23507295,23507703,408
3818,23511151,23511707,556
3819,23512695,23515066,2371
3820,23515212,23523742,8530
3821,23525196,23525314,118
3822,23527209,23527230,21
3823,23527281,23527331,50
3824,23528303,23528358,55
